age,job,marital,education,default,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,sexo,customer,balance_clp,morgage_loan,conversion,age_group
44,management,married,tertiary,no,yes,no,cellular,11,jul,122,2,-1,0,unknown,no,hombre,qv33309,300600.0,,0,"[40, 50)"
56,,single,primary,no,no,yes,cellular,11,jul,166,1,-1,0,unknown,no,hombre,mm40379,278300.0,,0,"[50, 60)"
35,management,married,tertiary,no,no,no,cellular,11,jul,89,1,-1,0,unknown,no,mujer,mq33982,225000.0,,0,"[30, 40)"
59,management,married,tertiary,no,yes,no,telephone,11,jul,189,1,-1,0,unknown,no,hombre,xs17788,225000.0,,0,"[50, 60)"
40,admin.,married,secondary,no,yes,no,cellular,11,jul,159,1,-1,0,unknown,no,mujer,qt83155,239900.0,,0,"[40, 50)"
36,technician,married,secondary,no,yes,no,cellular,11,jul,393,1,-1,0,unknown,no,hombre,km07173,383200.0,,0,"[30, 40)"
32,management,married,tertiary,no,yes,no,cellular,11,jul,508,1,-1,0,unknown,no,hombre,yj46192,344600.0,,0,"[30, 40)"
26,management,married,tertiary,no,no,yes,cellular,11,jul,522,1,-1,0,,no,mujer,ak47807,226700.0,,0,"[18, 30)"
28,blue-collar,single,secondary,no,yes,no,cellular,11,jul,166,1,-1,0,,no,mujer,xa74800,270500.0,,0,"[18, 30)"
38,blue-collar,married,secondary,no,yes,yes,cellular,11,jul,545,2,-1,0,unknown,no,mujer,ms63144,230000.0,,0,"[30, 40)"
51,management,divorced,tertiary,no,yes,no,cellular,11,jul,67,1,-1,0,unknown,no,mujer,jm45893,423800.0,,0,"[50, 60)"
40,self-employed,married,primary,no,no,no,cellular,11,jul,264,3,-1,0,unknown,no,mujer,ye03995,229200.0,,0,"[40, 50)"
32,self-employed,married,secondary,no,yes,no,cellular,11,jul,812,1,-1,0,unknown,yes,hombre,yf82242,276400.0,,1,"[30, 40)"
38,technician,single,secondary,no,yes,no,cellular,11,jul,404,1,-1,0,unknown,no,mujer,dp76729,262300.0,,0,"[30, 40)"
26,housemaid,married,secondary,no,yes,no,cellular,11,jul,191,1,-1,0,unknown,no,mujer,fd86880,149100.0,,0,"[18, 30)"
54,management,married,tertiary,no,no,no,cellular,11,jul,104,1,-1,0,unknown,no,mujer,rv11788,234500.0,,0,"[50, 60)"
27,services,,secondary,no,yes,no,cellular,11,jul,170,1,-1,0,unknown,no,hombre,xl10940,232000.0,,0,"[18, 30)"
34,management,married,tertiary,no,yes,no,cellular,11,jul,90,1,-1,0,unknown,no,mujer,hk59055,217700.0,,0,"[30, 40)"
38,admin.,married,secondary,no,yes,no,cellular,11,jul,333,1,-1,0,unknown,no,,az66615,152200.0,,0,"[30, 40)"
36,technician,married,secondary,no,yes,no,cellular,11,jul,252,1,-1,0,,no,hombre,bb42990,179400.0,,0,"[30, 40)"
33,blue-collar,married,secondary,no,yes,yes,cellular,11,jul,443,1,-1,0,unknown,no,mujer,ms59771,225000.0,,0,"[30, 40)"
59,admin.,divorced,tertiary,no,no,no,cellular,11,jul,67,1,-1,0,unknown,no,hombre,tt50499,228900.0,,0,"[50, 60)"
39,technician,married,secondary,no,yes,yes,cellular,11,jul,467,1,-1,0,unknown,no,mujer,wb83851,228700.0,,0,"[30, 40)"
38,technician,single,secondary,no,yes,no,cellular,11,jul,159,1,-1,0,unknown,no,mujer,eb69899,418200.0,,0,"[30, 40)"
51,technician,married,secondary,no,yes,no,telephone,11,jul,57,1,-1,0,unknown,no,hombre,bu50846,205800.0,,0,"[50, 60)"
37,blue-collar,single,secondary,no,yes,no,cellular,11,jul,484,1,-1,0,unknown,no,mujer,fi23756,392200.0,,0,"[30, 40)"
34,management,married,tertiary,no,yes,no,cellular,11,jul,378,1,-1,0,unknown,no,mujer,am46193,241100.0,,0,"[30, 40)"
34,blue-collar,married,primary,no,no,no,cellular,11,jul,772,1,-1,0,unknown,no,mujer,zx34344,272900.0,,0,"[30, 40)"
35,services,married,secondary,no,yes,no,cellular,11,jul,230,1,-1,0,unknown,no,hombre,fn61448,262200.0,,0,"[30, 40)"
36,management,single,tertiary,no,yes,no,cellular,11,jul,136,1,-1,0,unknown,no,mujer,ew36484,358900.0,,0,"[30, 40)"
51,,divorced,secondary,no,yes,no,cellular,11,jul,451,1,-1,0,unknown,no,hombre,wh20610,280000.0,,0,"[50, 60)"
27,admin.,married,secondary,no,yes,no,cellular,11,jul,124,1,-1,0,,no,hombre,ak77491,,,0,"[18, 30)"
37,technician,divorced,secondary,no,yes,no,cellular,11,jul,283,1,-1,0,unknown,no,hombre,dr92066,225000.0,,0,"[30, 40)"
34,management,single,tertiary,no,yes,no,cellular,11,jul,55,1,-1,0,unknown,no,hombre,tp98326,329900.0,,0,"[30, 40)"
33,technician,married,tertiary,no,yes,no,cellular,11,jul,203,1,-1,0,unknown,no,hombre,uw97933,248600.0,,0,"[30, 40)"
37,blue-collar,single,secondary,no,no,no,cellular,11,jul,143,2,-1,0,unknown,no,mujer,oz55635,251300.0,,0,"[30, 40)"
33,admin.,single,secondary,no,no,no,cellular,11,jul,43,1,-1,0,unknown,no,hombre,cb94762,228200.0,,0,"[30, 40)"
53,,divorced,secondary,no,yes,yes,cellular,11,jul,108,1,-1,0,unknown,no,hombre,jq51375,269700.0,,0,"[50, 60)"
38,technician,married,secondary,no,no,no,cellular,11,jul,117,3,-1,0,unknown,no,hombre,ag38431,236400.0,,0,"[30, 40)"
50,services,divorced,secondary,no,yes,no,cellular,11,jul,170,2,-1,0,unknown,no,mujer,vf76167,225000.0,,0,"[50, 60)"
40,management,married,tertiary,no,yes,yes,cellular,11,jul,131,2,-1,0,unknown,no,mujer,sh05367,216700.0,,0,"[40, 50)"
26,admin.,single,primary,no,yes,yes,cellular,11,jul,102,2,-1,0,unknown,no,mujer,iw20127,277800.0,,0,"[18, 30)"
31,entrepreneur,married,tertiary,no,yes,yes,cellular,11,jul,151,2,-1,0,unknown,no,hombre,ny30795,225000.0,,0,"[30, 40)"
55,housemaid,married,secondary,no,no,no,cellular,11,jul,269,2,-1,0,unknown,no,mujer,xv00710,225500.0,,0,"[50, 60)"
27,entrepreneur,single,tertiary,no,no,no,cellular,11,jul,143,2,-1,0,unknown,no,hombre,oc22445,225600.0,,0,"[18, 30)"
31,blue-collar,single,secondary,no,no,no,cellular,11,jul,196,2,-1,0,unknown,no,hombre,mx10871,208900.0,,0,"[30, 40)"
50,services,married,secondary,no,yes,no,cellular,11,jul,479,2,-1,0,unknown,no,hombre,lp10181,156800.0,,0,"[50, 60)"
39,management,married,tertiary,no,yes,no,cellular,11,jul,211,2,-1,0,unknown,no,hombre,kg03634,296000.0,,0,"[30, 40)"
51,technician,married,secondary,no,yes,no,cellular,11,jul,128,2,-1,0,unknown,no,mujer,eg19133,230800.0,,0,"[50, 60)"
43,technician,married,secondary,no,yes,no,cellular,11,jul,183,2,-1,0,unknown,no,mujer,ga52374,199000.0,,0,"[40, 50)"
34,management,single,tertiary,no,no,no,cellular,11,jul,439,2,-1,0,unknown,no,hombre,sv78976,225900.0,,0,"[30, 40)"
53,management,married,tertiary,no,no,yes,cellular,11,jul,86,2,-1,0,unknown,no,hombre,ut06391,158000.0,,0,"[50, 60)"
60,services,divorced,primary,no,no,yes,cellular,11,jul,165,2,-1,0,unknown,no,mujer,rg24749,230800.0,,0,"[60, 70)"
42,services,married,secondary,no,no,no,cellular,11,jul,148,2,-1,0,unknown,no,mujer,xa13561,237800.0,,0,"[40, 50)"
47,admin.,divorced,secondary,no,yes,no,cellular,11,jul,106,2,-1,0,unknown,no,hombre,it63997,338900.0,,0,"[40, 50)"
27,admin.,single,secondary,no,no,yes,telephone,11,jul,321,2,-1,0,unknown,no,mujer,bk57471,267800.0,,0,"[18, 30)"
38,technician,single,secondary,no,yes,no,cellular,11,jul,891,2,-1,0,unknown,no,hombre,rl93467,228100.0,,0,"[30, 40)"
47,management,married,tertiary,no,yes,no,cellular,11,jul,80,2,-1,0,unknown,no,hombre,ml64036,301100.0,,0,"[40, 50)"
46,blue-collar,married,primary,no,no,yes,telephone,11,jul,76,2,-1,0,unknown,no,mujer,mj39936,302600.0,,0,"[40, 50)"
41,technician,married,secondary,no,yes,yes,cellular,11,jul,132,2,-1,0,unknown,no,hombre,th78979,207800.0,,0,"[40, 50)"
45,housemaid,married,secondary,no,no,no,cellular,11,jul,216,2,-1,0,unknown,no,mujer,cn65535,225000.0,,0,"[40, 50)"
55,management,married,tertiary,no,no,yes,cellular,11,jul,318,2,-1,0,unknown,no,hombre,rv59574,281100.0,,0,"[50, 60)"
37,technician,married,secondary,no,yes,no,cellular,11,jul,141,2,-1,0,unknown,no,hombre,wj39058,265700.0,,0,"[30, 40)"
37,,married,secondary,no,yes,no,cellular,11,jul,906,2,-1,0,unknown,no,mujer,eh38738,225000.0,,0,"[30, 40)"
51,self-employed,single,tertiary,no,yes,no,cellular,11,jul,139,2,-1,0,unknown,no,mujer,sy17161,225000.0,,0,"[50, 60)"
55,blue-collar,married,secondary,no,no,no,telephone,11,jul,41,2,-1,0,unknown,no,hombre,sa87234,323300.0,,0,"[50, 60)"
32,housemaid,divorced,secondary,no,yes,no,cellular,11,jul,93,2,-1,0,unknown,no,mujer,gk67181,225000.0,,0,"[30, 40)"
58,management,single,tertiary,no,no,yes,cellular,11,jul,564,2,-1,0,unknown,no,mujer,tg17269,259200.0,,0,"[50, 60)"
34,housemaid,divorced,primary,no,yes,no,telephone,11,jul,31,2,-1,0,unknown,no,mujer,qu03020,229600.0,,0,"[30, 40)"
28,management,married,tertiary,no,yes,no,cellular,11,jul,16,2,-1,0,unknown,no,hombre,ks89380,226700.0,,0,"[18, 30)"
47,services,married,secondary,no,no,no,telephone,11,jul,518,3,-1,0,,no,mujer,tt39667,332300.0,,0,"[40, 50)"
47,entrepreneur,married,tertiary,no,yes,yes,telephone,11,jul,87,2,-1,0,unknown,no,mujer,af10045,266600.0,,0,"[40, 50)"
34,technician,married,unknown,no,yes,no,cellular,11,jul,504,2,-1,0,unknown,no,hombre,px75363,226200.0,,0,"[30, 40)"
39,technician,single,secondary,no,no,yes,cellular,11,jul,98,2,-1,0,unknown,no,mujer,fo36000,292100.0,,0,"[30, 40)"
57,retired,married,secondary,no,no,no,cellular,11,jul,93,2,-1,0,,no,mujer,bu32659,225800.0,,0,"[50, 60)"
57,admin.,married,secondary,no,yes,no,cellular,11,jul,82,2,-1,0,,no,hombre,za34429,251800.0,,0,"[50, 60)"
32,entrepreneur,married,secondary,no,yes,no,cellular,11,jul,223,2,-1,0,unknown,no,hombre,yd17109,225000.0,,0,"[30, 40)"
59,admin.,divorced,secondary,no,no,yes,cellular,11,jul,67,2,-1,0,unknown,no,mujer,ba41358,225500.0,,0,"[50, 60)"
41,technician,divorced,secondary,no,no,yes,cellular,11,jul,59,2,-1,0,unknown,no,hombre,fi69018,374900.0,,0,"[40, 50)"
58,,married,secondary,no,yes,no,cellular,11,jul,186,2,-1,0,unknown,no,hombre,dj66142,235000.0,,0,"[50, 60)"
49,blue-collar,married,secondary,no,yes,no,cellular,11,jul,1060,2,-1,0,unknown,yes,hombre,yx93569,372800.0,,1,"[40, 50)"
29,admin.,married,secondary,no,no,yes,cellular,11,jul,249,2,-1,0,,no,hombre,gu10763,253700.0,,0,"[18, 30)"
31,services,single,secondary,no,yes,no,cellular,11,jul,60,2,-1,0,,no,mujer,ue46757,243300.0,,0,"[30, 40)"
36,self-employed,married,secondary,no,no,no,cellular,11,jul,126,2,-1,0,unknown,no,mujer,py32215,286100.0,,0,"[30, 40)"
56,technician,married,secondary,no,no,no,telephone,11,jul,52,4,-1,0,unknown,no,hombre,lb62984,235700.0,,0,"[50, 60)"
51,unemployed,married,tertiary,no,no,yes,cellular,11,jul,222,7,-1,0,unknown,no,hombre,jl78907,242400.0,,0,"[50, 60)"
29,blue-collar,married,primary,no,no,yes,cellular,11,jul,109,2,-1,0,unknown,no,hombre,rw55455,,,0,"[18, 30)"
34,blue-collar,married,secondary,no,no,yes,cellular,11,jul,113,2,-1,0,unknown,no,mujer,ao38869,265600.0,,0,"[30, 40)"
39,admin.,married,secondary,no,yes,no,cellular,11,jul,112,2,-1,0,unknown,no,hombre,fc86396,265100.0,,0,"[30, 40)"
34,admin.,married,secondary,no,yes,no,cellular,11,jul,173,2,-1,0,unknown,no,hombre,yv79259,269400.0,,0,"[30, 40)"
33,self-employed,married,tertiary,no,yes,no,cellular,11,jul,261,2,-1,0,unknown,no,hombre,zu64742,349900.0,,0,"[30, 40)"
43,admin.,married,primary,no,yes,yes,cellular,11,jul,87,2,-1,0,unknown,no,hombre,na97404,264200.0,,0,"[40, 50)"
42,admin.,married,secondary,no,yes,yes,cellular,11,jul,42,2,-1,0,unknown,no,mujer,og24080,289500.0,,0,"[40, 50)"
34,blue-collar,married,secondary,yes,yes,yes,cellular,11,jul,131,2,-1,0,unknown,no,hombre,gc65549,150500.0,,0,"[30, 40)"
36,admin.,divorced,secondary,no,no,no,cellular,11,jul,147,10,-1,0,unknown,no,mujer,yd24362,229800.0,,0,"[30, 40)"
50,entrepreneur,married,secondary,no,yes,no,cellular,11,jul,717,2,-1,0,unknown,no,hombre,xg65528,225000.0,,0,"[50, 60)"
34,admin.,married,secondary,no,yes,no,cellular,11,jul,286,2,-1,0,unknown,no,mujer,th74841,381400.0,,0,"[30, 40)"
35,services,single,primary,no,no,yes,cellular,11,jul,614,2,-1,0,unknown,yes,hombre,ma61046,241700.0,,1,"[30, 40)"
38,entrepreneur,married,primary,no,yes,no,cellular,11,jul,50,2,-1,0,unknown,no,mujer,ka66002,222900.0,,0,"[30, 40)"
42,housemaid,married,primary,no,no,yes,cellular,11,jul,83,2,-1,0,unknown,no,mujer,pf95716,225000.0,,0,"[40, 50)"
47,technician,married,secondary,no,yes,no,cellular,11,jul,289,2,-1,0,unknown,no,hombre,eu05803,202400.0,,0,"[40, 50)"
41,technician,married,tertiary,no,yes,no,telephone,11,jul,117,2,-1,0,unknown,no,hombre,en02154,242700.0,,0,"[40, 50)"
32,admin.,married,tertiary,no,yes,yes,cellular,11,jul,85,2,-1,0,unknown,no,mujer,in10842,225000.0,,0,"[30, 40)"
48,admin.,divorced,secondary,no,no,yes,cellular,11,jul,487,3,-1,0,unknown,no,mujer,gd36392,225000.0,,0,"[40, 50)"
44,services,married,secondary,yes,yes,no,cellular,11,jul,256,2,-1,0,unknown,no,mujer,qr84568,210400.0,,0,"[40, 50)"
49,blue-collar,married,primary,no,no,no,cellular,11,jul,103,2,-1,0,unknown,no,mujer,lu37313,225000.0,,0,"[40, 50)"
46,admin.,married,unknown,no,no,no,cellular,11,jul,181,2,-1,0,unknown,no,hombre,wg26485,232600.0,,0,"[40, 50)"
56,,married,tertiary,no,yes,yes,cellular,11,jul,348,2,-1,0,unknown,no,mujer,xu35752,148800.0,,0,"[50, 60)"
43,technician,married,secondary,no,yes,no,cellular,11,jul,154,2,-1,0,unknown,no,mujer,pj30688,225000.0,,0,"[40, 50)"
46,technician,single,secondary,no,yes,no,cellular,11,jul,196,2,-1,0,unknown,no,hombre,dp94851,308400.0,,0,"[40, 50)"
55,retired,married,secondary,no,no,no,cellular,11,jul,593,2,-1,0,unknown,no,hombre,ms71614,324100.0,,0,"[50, 60)"
35,management,single,tertiary,no,no,yes,cellular,11,jul,71,3,-1,0,unknown,no,hombre,ro44416,225000.0,,0,"[30, 40)"
56,housemaid,married,primary,no,yes,yes,cellular,11,jul,118,2,-1,0,,no,mujer,eo29154,225000.0,,0,"[50, 60)"
44,technician,married,tertiary,no,yes,no,cellular,11,jul,47,2,-1,0,unknown,no,mujer,pt34262,310100.0,,0,"[40, 50)"
29,services,single,secondary,no,yes,no,cellular,11,jul,314,2,-1,0,unknown,no,hombre,jy29194,225000.0,,0,"[18, 30)"
58,housemaid,divorced,primary,no,no,no,cellular,11,jul,965,2,-1,0,,no,mujer,fh95250,225000.0,,0,"[50, 60)"
56,entrepreneur,married,tertiary,no,no,yes,cellular,11,jul,123,2,-1,0,unknown,no,hombre,nf04705,229000.0,,0,"[50, 60)"
52,services,married,secondary,no,yes,yes,cellular,11,jul,94,2,-1,0,unknown,no,hombre,ji47683,225500.0,,0,"[50, 60)"
42,management,married,tertiary,no,yes,no,cellular,11,jul,144,2,-1,0,unknown,no,mujer,qj41375,273400.0,,0,"[40, 50)"
58,admin.,married,secondary,no,yes,no,cellular,11,jul,116,2,-1,0,unknown,no,mujer,dl69174,225000.0,,0,"[50, 60)"
35,admin.,single,secondary,no,no,no,cellular,11,jul,146,2,-1,0,unknown,no,hombre,jm44780,239100.0,,0,"[30, 40)"
32,self-employed,married,secondary,no,yes,no,cellular,11,jul,712,2,-1,0,unknown,no,hombre,sl30175,266300.0,,0,"[30, 40)"
30,,married,primary,no,yes,no,cellular,11,jul,366,2,-1,0,unknown,no,hombre,cz69022,228500.0,,0,"[30, 40)"
50,management,married,tertiary,no,no,yes,cellular,11,jul,502,2,-1,0,unknown,no,mujer,qe11179,263300.0,,0,"[50, 60)"
38,technician,single,tertiary,no,no,yes,cellular,11,jul,260,2,-1,0,unknown,no,hombre,op40143,225000.0,,0,"[30, 40)"
38,services,married,secondary,no,yes,yes,cellular,11,jul,184,2,-1,0,unknown,no,mujer,kh02614,225000.0,,0,"[30, 40)"
44,housemaid,married,primary,no,yes,no,cellular,11,jul,251,2,-1,0,unknown,no,mujer,xp62232,232100.0,,0,"[40, 50)"
45,management,married,tertiary,no,yes,no,cellular,11,jul,128,2,-1,0,unknown,no,mujer,rr06843,447000.0,,0,"[40, 50)"
60,retired,divorced,secondary,no,no,no,cellular,11,jul,764,2,-1,0,unknown,yes,hombre,zy32084,334900.0,,1,"[60, 70)"
60,management,married,tertiary,no,yes,no,cellular,11,jul,1120,2,-1,0,unknown,yes,mujer,et08545,447200.0,,1,"[60, 70)"
59,blue-collar,single,primary,no,no,no,cellular,11,jul,16,2,-1,0,unknown,no,mujer,rf35178,216400.0,,0,"[50, 60)"
37,entrepreneur,married,tertiary,no,no,no,cellular,11,jul,970,2,-1,0,unknown,no,hombre,bz65510,323600.0,,0,"[30, 40)"
29,management,single,tertiary,no,yes,no,cellular,11,jul,963,2,-1,0,unknown,yes,hombre,xw14883,323300.0,,1,"[18, 30)"
49,blue-collar,single,secondary,no,yes,no,cellular,11,jul,64,2,-1,0,,no,hombre,fw85717,205500.0,,0,"[40, 50)"
55,management,divorced,secondary,no,yes,no,cellular,11,jul,1973,2,-1,0,unknown,yes,hombre,oy42613,245400.0,,1,"[50, 60)"
39,blue-collar,married,primary,no,yes,no,cellular,11,jul,117,2,-1,0,,no,mujer,zh09521,225000.0,,0,"[30, 40)"
37,management,married,tertiary,no,yes,no,cellular,11,jul,141,2,-1,0,unknown,no,mujer,sr78183,283600.0,,0,"[30, 40)"
55,services,married,secondary,no,yes,no,cellular,11,jul,232,2,-1,0,unknown,no,hombre,ce45109,289200.0,,0,"[50, 60)"
41,admin.,married,secondary,no,no,yes,telephone,11,jul,178,2,-1,0,unknown,no,mujer,jn03591,273800.0,,0,"[40, 50)"
33,management,single,unknown,no,yes,no,cellular,11,jul,1041,2,-1,0,unknown,yes,mujer,wh80743,378400.0,,1,"[30, 40)"
48,blue-collar,divorced,primary,no,no,no,cellular,11,jul,324,2,-1,0,unknown,no,hombre,iz02392,225000.0,,0,"[40, 50)"
32,,married,tertiary,no,yes,no,cellular,11,jul,1389,2,-1,0,unknown,no,hombre,yk67038,391000.0,,0,"[30, 40)"
27,entrepreneur,married,secondary,no,no,yes,cellular,11,jul,120,10,-1,0,unknown,no,hombre,ju54586,221400.0,,0,"[18, 30)"
59,retired,married,secondary,no,no,yes,telephone,11,jul,61,2,-1,0,unknown,no,mujer,gs93568,350000.0,,0,"[50, 60)"
52,management,married,tertiary,no,yes,no,cellular,11,jul,213,2,-1,0,unknown,no,mujer,lt26128,294800.0,,0,"[50, 60)"
55,technician,divorced,tertiary,no,yes,yes,cellular,11,jul,121,2,-1,0,unknown,no,hombre,wl87774,284800.0,,0,"[50, 60)"
42,admin.,single,secondary,no,yes,no,cellular,11,jul,636,2,-1,0,unknown,no,hombre,fv41270,267600.0,,0,"[40, 50)"
59,retired,married,unknown,no,yes,no,telephone,11,jul,330,2,-1,0,unknown,no,hombre,ib53875,242800.0,,0,"[50, 60)"
40,entrepreneur,divorced,tertiary,no,yes,no,cellular,11,jul,919,2,-1,0,unknown,no,hombre,wl37225,347500.0,,0,"[40, 50)"
31,admin.,married,secondary,no,yes,no,cellular,11,jul,100,2,-1,0,unknown,no,mujer,ma18752,391100.0,,0,"[30, 40)"
37,services,married,secondary,no,yes,no,cellular,11,jul,210,2,-1,0,unknown,no,hombre,gf57728,164900.0,,0,"[30, 40)"
37,,divorced,secondary,no,yes,no,cellular,11,jul,71,2,-1,0,unknown,no,mujer,zm60216,369800.0,,0,"[30, 40)"
26,housemaid,single,secondary,no,no,no,cellular,11,jul,255,3,-1,0,unknown,no,mujer,ac30388,234300.0,,0,"[18, 30)"
33,,married,primary,no,yes,no,cellular,11,jul,260,2,-1,0,unknown,no,mujer,vs44758,246200.0,,0,"[30, 40)"
34,admin.,divorced,secondary,no,no,no,cellular,11,jul,666,2,-1,0,unknown,no,hombre,sq05899,227500.0,,0,"[30, 40)"
59,,married,secondary,no,yes,no,telephone,11,jul,498,2,-1,0,unknown,no,mujer,ag29019,381200.0,,0,"[50, 60)"
37,management,married,tertiary,no,yes,no,cellular,11,jul,92,2,-1,0,unknown,no,mujer,ua02807,271600.0,,0,"[30, 40)"
47,technician,married,secondary,no,no,yes,cellular,11,jul,344,2,-1,0,unknown,no,mujer,xp71609,258800.0,,0,"[40, 50)"
55,blue-collar,divorced,primary,no,no,yes,cellular,11,jul,221,2,-1,0,unknown,no,mujer,lg84809,266000.0,,0,"[50, 60)"
28,blue-collar,married,primary,no,no,no,cellular,11,jul,189,2,-1,0,unknown,no,mujer,al02779,281500.0,,0,"[18, 30)"
50,technician,single,tertiary,no,yes,no,cellular,11,jul,184,2,-1,0,unknown,no,hombre,no04224,409000.0,,0,"[50, 60)"
40,admin.,single,secondary,no,yes,yes,cellular,11,jul,154,2,-1,0,unknown,no,mujer,ii32702,206400.0,,0,"[40, 50)"
35,technician,married,secondary,no,no,no,cellular,11,jul,271,2,-1,0,unknown,no,mujer,mn56719,225000.0,,0,"[30, 40)"
54,retired,married,primary,no,yes,no,cellular,11,jul,159,2,-1,0,unknown,no,hombre,gt45090,225000.0,,0,"[50, 60)"
35,services,,tertiary,no,yes,no,cellular,11,jul,134,2,-1,0,,no,mujer,li22684,251000.0,,0,"[30, 40)"
54,housemaid,married,primary,no,yes,no,telephone,11,jul,470,2,-1,0,unknown,no,mujer,vl81065,256100.0,,0,"[50, 60)"
44,self-employed,married,tertiary,no,yes,no,cellular,11,jul,221,2,-1,0,unknown,no,hombre,al38956,268000.0,,0,"[40, 50)"
40,blue-collar,married,secondary,no,yes,no,cellular,11,jul,595,2,-1,0,unknown,no,hombre,kq94406,242800.0,,0,"[40, 50)"
46,services,married,primary,no,yes,yes,cellular,11,jul,211,2,-1,0,unknown,no,hombre,ew46524,308000.0,,0,"[40, 50)"
34,blue-collar,married,secondary,no,yes,no,cellular,11,jul,254,2,-1,0,unknown,no,hombre,kv40434,240700.0,,0,"[30, 40)"
49,technician,married,secondary,no,yes,no,cellular,11,jul,178,2,-1,0,unknown,no,hombre,wa72273,225000.0,,0,"[40, 50)"
45,services,married,secondary,no,no,no,cellular,11,jul,106,2,-1,0,,no,mujer,xp27281,225000.0,,0,"[40, 50)"
31,technician,single,tertiary,no,no,yes,cellular,11,jul,184,2,-1,0,unknown,no,mujer,ck31485,294600.0,,0,"[30, 40)"
32,services,single,secondary,no,no,yes,cellular,11,jul,333,2,-1,0,unknown,no,hombre,vd08969,225000.0,,0,"[30, 40)"
37,management,married,tertiary,no,no,no,cellular,11,jul,69,2,-1,0,unknown,no,hombre,xb73297,384100.0,,0,"[30, 40)"
37,blue-collar,married,secondary,no,yes,no,cellular,11,jul,94,2,-1,0,unknown,no,hombre,fc90721,330900.0,,0,"[30, 40)"
40,entrepreneur,married,primary,no,yes,no,cellular,11,jul,271,2,-1,0,unknown,no,mujer,wa73949,225000.0,,0,"[40, 50)"
36,technician,married,unknown,no,no,no,cellular,11,jul,396,3,-1,0,unknown,no,hombre,kq94663,300600.0,,0,"[30, 40)"
45,blue-collar,married,unknown,no,yes,yes,cellular,11,jul,145,2,-1,0,unknown,no,hombre,lb37304,270800.0,,0,"[40, 50)"
31,services,single,primary,yes,yes,yes,cellular,11,jul,215,2,-1,0,unknown,no,hombre,cz78073,189300.0,,0,"[30, 40)"
58,management,married,primary,no,yes,no,cellular,11,jul,94,2,-1,0,unknown,no,hombre,cn16557,276900.0,,0,"[50, 60)"
27,admin.,single,secondary,no,no,no,cellular,11,jul,271,5,-1,0,unknown,no,hombre,kw75526,363800.0,,0,"[18, 30)"
44,admin.,married,secondary,no,yes,no,cellular,11,jul,911,2,-1,0,unknown,yes,mujer,ml97822,332400.0,,1,"[40, 50)"
35,technician,married,secondary,no,yes,no,cellular,11,jul,165,2,-1,0,unknown,no,hombre,pn61875,273300.0,,0,"[30, 40)"
50,services,married,secondary,no,no,yes,cellular,11,jul,196,2,-1,0,unknown,no,hombre,yg83274,225500.0,,0,"[50, 60)"
25,admin.,single,secondary,no,no,yes,telephone,11,jul,437,7,-1,0,unknown,no,mujer,di11948,243400.0,,0,"[18, 30)"
36,blue-collar,married,primary,no,yes,no,cellular,11,jul,135,2,-1,0,unknown,no,hombre,zb02549,164200.0,,0,"[30, 40)"
39,entrepreneur,married,tertiary,no,yes,no,cellular,11,jul,193,2,-1,0,unknown,no,hombre,nv89391,233300.0,,0,"[30, 40)"
38,blue-collar,married,secondary,no,no,yes,telephone,11,jul,328,2,-1,0,unknown,no,hombre,mf83825,233400.0,,0,"[30, 40)"
42,housemaid,married,unknown,no,yes,no,cellular,11,jul,342,2,-1,0,unknown,no,mujer,yn21351,255200.0,,0,"[40, 50)"
